text,label
"Buraya kadar her şey beklediğim gibiydi, fakat lafımı bitirmeye yakın, onun, ""ben de sana aşıktım ve hala aşığım"" demesiyle şoka uğradım... ",surprise
250km/h hızla sakaryama ve sevdiklerime gidiyorum çok mutluyum ,joy
"Bir çocuğumuzu daha Berk'imizi yitirdik... Çok üzgünüm, üzgünüz... Başımız sağolsun... ",sadness
Bilgisayarım açılmıyordu kafamı klavye kısmına koyup çaresizce beklerken birden açıldı ödüm koptu lan ,fear
Kızım sen kızsın şu erkeksi tavırlar sergilemeyi bırak çok komik duruyorsun camdan bakılınca ,joy
Öyle laf olsun diye değil ama. Cidden şişmanım ve mutsuzum. Keşke ölsem. ,sadness
8 dakikada kontenjan nasıl doldurulabilir kafayı yiyeceğim bak ,anger
Her spiker Hata yapabilir ancak 2 defa olmasına şaşırdım ,surprise
Şu instastory izleyenler neye göre sıralanıyor ya yemin ederim çıldıracağım ,anger
Yht business bilet alarak kendime ufak bi sürpriz yaptım ,surprise
Cuma gecesi böyle eğlendim. ,joy
Şu PayPal’ı da ülkemizden kaldırdılar ya!!!!! O kadar öfkeliyim ki bu konuda!!! Geri getirin şunu yeter ,anger
Benle konuşurken anında görüldü olmazsa sinirleniyorum ,anger
Bugün arkadaşlarım benden habersiz buluşmuşlar ya sizi ben tanıştırdım ne buluşması çok mutsuzum ,sadness
Abi koca gursuda kiralık daire yok kafayı yiyeceğim ya ,anger
Jahovic’in Konya’ya gitmesine evladım evi terk etmişcesine üzüldüm ,sadness
Gördükçe sinirlerim zıplıyor saçma sapan insanları ünlü etmeye bayılıyorsunuz ,anger
Eve gidiyorum mutluyum ,joy
"Bir insanın, sizin yokluğunuzda daha mutlu olacağını bilmek kadar mutsuz edici bir durum yok. ",sadness
Hiç ummadığım insanlar tam 12 de mesaj attı hala şoktayım ,surprise
Korku filmi izleyemiyorum! Gerçekten çok korkuyorum.. ,fear
Birşeyi zamana bırakıp beklemek yerine komple bırakıp gitmeyi tercih ettiğimden beri daha mutluyum. ,joy
Eskisi gibi kalmayışınıza çok kırgınım. ,sadness
"Üzgünüm Siri, galiba güzel günler sona erecek ",sadness
"keyfe ekmek banmak istiyorum, dibini sıyırmak istiyorum artık :) ",joy
Bu kadar twite nasıl tt olmamış insan gerçekten hayret ediyor ,surprise
Alışveriş yapıcam zaman yokki yapim ne sinir bozucu ya ,anger
Yine siyaset ve siyasetçilerden nefret ettiğimi fark ettim ,anger
Bazen naber nasılsın sorusuna sanane aq diyecek kadar agresif hissediyorum ,anger
beni seninle muhattap eden hayatın vizyonsuzluğuna da baya bir kızgınım. ,anger
inşallah gözlerim bozulmuştur yanlış görmüşümdür resmen ürktüm ,fear
Amca yanımda son nefesini veriyor sandım.. Ödüm koptu.. ,fear
Bu kadın artık hüzün ve bırakılmışlığı kabullenir. ,sadness
"Bir kitaba 25 tl verdiğim için gerizekalı diyen kişilerin, bir ruja 60 tl vermesi kaçıncı level ",anger
O kadar moralim bozuk ki şu an internet niye bu kadar kötü diye ağlıyorum ,sadness
"Bu durumda ben sana aşıkmışım, benim için de sürpriz oldu, yeni öğrendim :)) ",surprise
Tatil bittiği için ilk hafta gitmemeyi düşünmeme rağmen hüzünlüyüm ,sadness
"Bazı tarihlere çok kızgınım, takvim yapraklarıyla anlaşamıyorum ",anger
Kinci değilim ama Düşene vuranlara karşı düşürüp vurmak istiyorum ,anger
Yarın hayatımın en korkutucu sınavına hiç çalışmamış olarak girmenin haklı gururunu yaşıyorum... Totem yaptım... ,fear
Fakat üst sınıflarından görmeye alışık olduğumuz dev ekranı A serisinde görmek sürpriz oldu. ,surprise
Sabunlanan fare çok ürkütücü değil mi? ,fear
Hüzünlendim bugün baya hayatımı sorguladım sonuç bok ,sadness
Müslüman olan bir anda patlayacak diye çok korktum. ,fear
"Özledim... Söyleyeceklerim bu kadar, kısa ve derin. ",sadness
10 gündür çiğköfte yemiyorum delireceğim yakında ,anger
Kardeşim kaçan uykumu geri verir misin korktum ,fear
Demek sinir bozucu bir şekilde etrafımda dans edersin ha... . ,anger
"Gece korku filmi izlediğim için uykum kaçtı, sanki perdenin arkasında biri vardı çok korktum yani ödüm koptu ",fear
Vay arkadaş ya. Gözlerime inanamadım. Şunlarla aynı ülkede yaşamaktan utanıyorum ,surprise
Yanlışlıkla defterini almışım ya içini açınca şoka uğradım birde mail attım içi boş kitap gönderiyorsunuz diye ,surprise
Vay 26'da bitti. Seneler çok hızlı geçer derlerdi de inanmazdım.. ,surprise
18imizi doldurmadık diye insan yerine konmuyoruz çok sinirlendim ,anger
Bu direktiflerden ben kadın olarak irkildim vah ki erkeklere ,fear
İdlip’te patlama En az 23 ölü ,fear
Çok güzel küfürler biliyorum ama kadına yakışmıyor diyorlar. ,anger
Hava kapalı yarın okul var ve ben aşırı sinirliyim ,anger
Zeki insanlar daha çabuk sinirlenir diye okudum bir yerde ve ne oldu bilmiyorum bir anda küplere bindim. ,anger
Çift liberolar öpsün seni defol artık vizyonsuz şebelek yeter artık ya ,anger
Kelimelerle anlatılamayan şeylere çok kırgınım. ,sadness
Yarın aşkların en güzeli kollarıma geliyor ya dünyadaki tüm dertlerin ,joy
Hiç hissetmediğim kadar özgür hiç olmadığım kadar mutsuz hiç düşünemeyeceğim kadar umutsuzum ,sadness
Böyle bir samimiyetsizlik hissettiğimde o kadar sinirleniyorum ki. ,anger
Gazprom endişeli: ABD'nin yaptırımları ‘Türk Akımı' için risk ,fear
İstanbuldaki kuzenime hani sürpriz yapıp gelecektin diyorum gelmeyerek sürpriz yaptım diyo bu reva mı ? ,surprise
Dert ortağım ayıcığımı kaybettim hüzünlüyüm ,sadness
Köksal Baba geçen ölmemiş miydi? Şimdi yine TT'de görünce hayalet görmüş gibi ürktüm ya la.. ,fear
Üzgünüm ama ben mutsuz olduğumda sadece Sezen Aksu dinlerim. ,sadness
ihanet yolundan geçenleri yolun sonunda sadece kırık bir kalp ve gözyaşı beklemektedir... ,sadness
Buradaki korkunç durum şu ki azılı bir kafir dahi mizanda bu sapkın dinin islam olmadığına şehadet edecek Ne rezil bir durum düşünsenize ,fear
O kadar çok kabus gördüm ki bilinçaltım pert galiba ,fear
Ben kendimle savaşırken senin kazanman bana da biraz sürpriz oldu. ,surprise
Çocuklara sürpriz yapıp küçük ama güzel hediyeler almalıyım ,surprise
Ünlülere mention attığım korkunç dönem. Üç kişiye attım ama korkunçtu yine de. ,fear
"Doğum günün kutlu olsun, mutlu ol senelerce ",joy
Ya ben sizin bu ergenliklerinizden çok sıkıldım ,sadness
"Kafayı yiyeceğim ya, bir kediyi neden öldürür bir insan ",anger
Her şeyin rahatsız ediyor beni nolur defolup git artık nereye gidiyorsan ,anger
Semtin havada uçan kuşu bile manyak gece gece ödüm koptu ya ,fear
Seni kendim de dahil herkese savunduğum için çok üzgünüm ,sadness
Üzülüyorum sıkılıyorum kötüyüm ,sadness
vallahi bende gözlerime inanamadım ?? ,surprise
O kadar yorgunum ki üzerimden sanki fil geçmiş gibi hissediyorum ,sadness
Her arabamı yıkattığımda yağmur yağıyordu. Bu sefer de ben yağmura sürpriz yaptım. ,surprise
Kesinlikle bir şey anlamıyorum ama o gülüyor diye gülüyorum ,joy
Elektrikler yok delireceğim şarjım olmuş %10 ,anger
Olan kırıkkale de bu kadar insan var mıydı ben şok denilen durumdayım ,surprise
Sabaha kadar küfür edeceğim okumak istemeyen takipten çıksın ,anger
Lan iki yıldan fazla oldu her gün konuştuk nasıl gidiyorsun lan delireceğim taktik verseydin giderken ,anger
Hayatta yaşayacaklarımı hiç tahmin edememişim sürpriz oldu ,surprise
Keşke sabah erken kalkmak günah olsa ,sadness
uykuya aşık bir insan olarak şu an uyanmam çok şaşırtıcı biz buna bangtan etkisi diyoruz ,surprise
Babama dedim ki baba bir ay sonra ne kasım diyo oha ciddi olamazsın şu an ,surprise
"Aaa neyin var diye sorup da sonrasında, aman boşver diyen insanda bir garip ",surprise
"Hayat zorlu bir mücadele ama hiçbirimiz böyle bir mücadele için hazır değildik , sürpriz oldu. ",surprise
Hava gündüz sıcak gece soğuk ne giyeceğimi şaşırdım ,surprise
Bu ödülü bize vermezler diyorum şaşırdım doğrusu ,surprise
Az önce 3kg turşuyu 7 liraya aldım hala şaşkınım ,surprise
Tuncelideki kazada hayatını kaybedenlere çok üzüldüm Yakınlarına sabır ve başsağlığı dilerim ,sadness
Hindistan Müslümanları endişeli: Evlerimiz işaretleniyor ,fear
bugün fazlasıyla dertlendim bunlarla daha ne kadar yaşayabilirim diye düşünüyorum ,sadness
Laura kırmızı halıda sunucu ben çok sevindim çocuklar zaten tanıyor kız samimi geliyor ,joy
"Yakın olduğun insanların bu kadar çabuk yabancılaşması, korkutucu şeydir. ",fear
Çok ağlıyorum. Sebepli sebepsiz. Çok ağlıyorum. ,sadness
En son ne zaman bu kadar güldüm acaba ,joy
Demek yayınlamadın hııııaağ çok sinirlendim hemen onu mahvedeceğim ,anger
Victoria's Secret 2018'de Gigi yokmuş. Ben şok ,surprise
"İşte gene bir çocuk gibi ağlıyorum, ",sadness
"Sen bana bakma parçalı bulutluyum , sen mutluysan ben de mutluyum. ",joy
14 gün sonra felan giresuna gidicem mutsuzum ,sadness
Üzülüyorum kayıplarımı sayıp ,sadness
Oha nasıl da iyi tanımlamış beni şaştım kaldım... ,surprise
Hala şoktayım açıp açıp maçın özetini izliyorum gerçekten 4-1 ya. İnsan şaşıracak töbossuun ,surprise
Ağız şapırdatmak kadar sinir bozucu birşey yoktur herhalde. ,anger
Bu gezegen saçma sapan insanlarla dolu ,anger
Hava bulutlu burda hayret ettik nasıl olur da bulutlu olur ?? ,surprise
,anger
Dün Ankara’daki patlama terör saldırısıydı. Saldırının faili bir YPGli bu sabah operasyonla ölü ele geçirildi. ,fear
Çok şaşırtıcı birşey oldu şemsiyemi aldım ve yağmur vardı ,surprise
Üzgünüm size çok destek olamıyorum hafta sonu malum misafirlik ,sadness
Olmayınca zorlamaktan tükendim artık. Biri de çıksın benim için zorlasın tüm olmazları. ,sadness
Allah'ım ilginç bir şekilde çok mutluyum ,joy
Fenerin maçı kaybedeceği belliydi uzatmaya gitmesi sürpriz oldu ,surprise
"Yemek yedikten sonra, kürdanı ağzına atıp saatlerce o kürdanla gezen tiplerden nefret ediyorum. ",anger
TBMM kürsüsünden sert sözler: Demirören ve ekibi Türk futbolundan defolup gitsin ,anger
Şu saatte pat diye kalktım. Sonra da şoka uğradım.. ,surprise
Bir şey beklemiyormuş gibi yapıp içime dünya kadar umudu sığdırmaktan da yoruldum. ,sadness
Kendi kendime konuşurken başkası araya girince sinirleniyorum ,anger
Az önce kendi gölgemden irkildim kim daha korkak tartışmayalım istersen. ,fear
Son yılların en güzel günüydü Günümü güzelleştiren herkese bir o Haftaya efsane video ,joy
Mutsuzum hemde çok bazen sanki kimse beni sevmiyormuş gibi geliyor ,sadness
Büyüdüğümü her farkettiğimde zamanın da daha hızlı geçtiğini görüyorum. Bu gerçekten fazla ürkütücü. ,fear
Kendisini haber sitesi sanan sayfaların saçma sapan yazılarını ''doğru mu?'' diye sormaktan vazgeçin... ,anger
hemstırlar çok sevimliler çok seviyorum ,joy
"Ne gerizekalı bir topluluk bunlar ya, internetten Trabzonu geziyorlar ",anger
Son 3 sınava çalışmadan yüksek alacağım için harika hissediyorum ,joy
aşkım çok kötüyüm hemen beni istemeye gelebilir misiniz. ,sadness
250 sayfalık kitapları ve 1 saat 47 dakikalık filmleri seviyorum ,joy
bir de tivit atmış ya emile zola en sevdiğim kadın yazardır diye delireceğim abi cahilsin bari çaktırma ,anger
Şu bölümü şurdan itibaren kesseydi kanal keşke vallahi sinir oluyorum daralıyorum ,anger
Tülin için kafasında bardak kıran Caner gibi öfkeliyim bugün. ,anger
Ya ben dondum kaldım oysa mağlubiyet sahnesine yumulmam lazımdı çoktan! ,surprise
Fiziğin yeniden yeniden yeniden allah belasını versin ya yeter ya bıktım ,sadness
Okuduğum da dondum kaldım. Kurbanın adının açıkça yazılmasıda ayrı bir utanç durumu. ,surprise
Yeni bölüm için çok heyecanlıyım başlasın artık ,joy
Aşırı sinirliyim dayak yemek isteyen anıta gelsin ,anger
Az kalsın annem dövmemi görüyordu ödüm koptu kolumu nasıl çektiğimi anlamadım amk ,fear
sevgili kemal abim ellerinize sağlık çok teşekkür ederiz ,joy
Bugün yine on kişiden dokuzu seni sordu bana dondum kaldım ,surprise
Bu kadar pratik zekayla sanayi devrimini yapan nasıl biz olmamışız hayret valla ,surprise
Sizinle aynı havayı almaktan... Gerçekten irkildim. ,fear
şu an acayip eğlendim sebebini söylemicem ,joy
Bence bu Ales etiketine yorum yazanlardan müthiş akademisyen olur. Çok güldüm :)) ,joy
İnanılmaz şeyler olmuyor çok şaşırtıcı hayırdır inşallah ,surprise
Artık keşfettimde milletin gözünü görmekten bıktım ,sadness
"Yüzünü öyle özledim ki, Seninleyken gözlerimi kırptığım için bile pişmanım... ",sadness
Ne dengesiz herifler var dün A derken bugün Z diyor evladım sen mal mısın ,anger
Ya daha neler görücez çok komik ya ,joy
"Yağmurun altında yürürken listeden Sam Smith denk geldi, iliklerime kadar irkildim ",fear
Kötü olamıyorum Sadece kırgınım üzgünüm.. ,sadness
"Google mapste dolaşırken ""şşşt sınıııııf"" sesiyle irkildim ",fear
öğrenci kimliğimi kaybetmişim kafayı yiyeceğim bir ay uğraş şimdi ,anger
Bir saat önce sinirlerimi yumuşatmasi için ilaç içtim. Sinirlerim yumuşadi diye şu an aşırı agresifim... ,anger
"Birinize öfkeliyim, denk gelirsem çarparım söyleyeyim. ",anger
Sana her dokunduğumda yanmaktan yoruldum ,sadness
"Ya iyi oldu bu, Cumartesi cumartesi daha kısa ve komik fıkra okuyamazdım, çok güldüm. ",joy
"Ben ağzımı açarmayayım, 10 numara küfür edeceğim yoksa. ",anger
"Fener Rum Patrikhanesindeyim arkadan gelen hırıltıyla irkildim, amca uyuyor ",fear
"Yine bir sürü kabus gördüm, nasıl olucak bu, psikiyatra mı gitsem ne etsem acaba.. ",fear
Ben mezun olamadan 99 lular üniversiteye başladı hala şoktayım ,surprise
Sınav haftası ilgiye ihtiyacım var moralim bozuk ,sadness
bundan sonra kimseye ücretsiz arkadaşlık hizmeti vermiyorum çiçek gibi çocuğum yıprandım artık ,sadness
Bu vahşet seninle birbirimizden nefret edelim diye Korku aklımızı öfke vicdanımızı körleştirsin diye Bunu ancak biz durdurabiliriz ,fear
Keşke Sivas maçı bugün olsaydı şimdiden özledim Galatasaray'ımı ,sadness
Ankara’da büyük patlama sesini duyan var mı? Çok ürktüm ,fear
Bana da çok sürpriz yapılsın. Aaa şok olayım. Hadi bekliyorum ,surprise
"Keşke hep aybaşı olsa, ay sonu hiç gelmese.. ",sadness
Aşkım seni buğradan daha çok seviyorum bende seni öperim ,joy
Serdar bir dur amk ya.. bir sakatlanma ya.. hayret birşey ,surprise
Yarın lise hayatımın son döneminin başlangıcı. Hüzünlüyüm. ,sadness
Pazartesi gününe 6 gün kaldığına hala inanamıyorum. ,surprise
Bu nasıl bi hadsizlik Tüm filmde resmen sinirden küplere bindim. İslamı da yerden yere vurdu ,anger
Bugün saat 10 dan uyumak istiyorum o kadar yorgun ve mutsuzum ki anlatamam ,sadness
Ben hala yatmadan önce ballı süt içiyorum sen bana çocukça davranma diyorsun mal mısın? ,anger
Bugün güzel bir gün ve ben harika hissediyorum... . :) ,joy
"Buraya kadar her şey beklediğim gibiydi, fakat lafımı bitirmeye yakın, onun, ""ben de sana aşıktım ve hala aşığım"" demesiyle şoka uğradım... ",surprise
Toplumun her kesiminden insana öfkeliyim ,anger
Hoca bitir artık şu özeti bitir daha fazla bekleyemiyorum çıldıracağım ,anger
Ruhun ayartması korkunç bir şeydir. ,fear
Yetkililerden acil bir kezbansız hava sahası talep ediyorum bıktım help me please. ,sadness
Ben bugün seni rüyam da ölü olarak gördüm çok korktum çocuk allah korusun ,fear
Hafız beni ağlatma zaten üzgünüm ,sadness
Yanıldığımı sanmıştım üzüldüm bugün gördüm ve bir kez daha kimseye güvenmemek gerekiğini anladım ,sadness
Sabaha kadar cs go atıp ruslara küfür edicem ,anger
"Spor hocama bugün sinirliyim dedim beni ona göre çalıştır, şu an sinirli oldum şeyi unuttum hocaya sinirliyim ",anger
Bugün herkes zayıflamışsın dedi mutluyum ya ,joy
düşünebildiğim tek şey onun olması çok komik bi durum değil mi? ,joy
Derimi yüzmüşlercesine acı çektim evet korktum. ,fear
"Umut Bulut Fenerbahçe’de okudum, ödüm koptu ",fear
Günaydın Evet uyanığım Vize var ve ben çok korkuyorum ,fear
Vay bursa deplasmanı ve 7 numara satış koymuyor çok şaşkınım ,surprise
ne olur dışarda tanımadığınız insanlarla senli benli konuşmayın kafayı yiyeceğim böyle ayılıklar görmek istemiyorum artık ,anger
kendime sinir oluyorum bu aralar hep en olmaması gereken gereken neyse ben gidiyorum onu yapıyorum aptalım çünkü ,anger
Annem maket kartonlarımı çöpe atacak diye çok korkuyorum ,fear
Yine engellemiş gerizekalı beyinsiz hacıobalı ,anger
Aaa şaka mı ? Bunlar harbi hamsi olmuş ,surprise
Yere çakılana kadar düşüşünü uçuş sanmak ne korkunç bir imtihan. ,fear
Evden değişik sesler geliyo biraz korkutucu ,fear
Bir şeye üzülüyorum ama neye bilmiyorum / hatırlamıyorum. ,sadness
Bir sürü kabus gördüm bilinçaltımı kınıyorum ,fear
Çok fena sinirliyim çarşıya iniyorum ortalığı birbirine katacağım ,anger
Bensiz gülemez demişsin en çok da buna güldüm ,joy
Ciddi olamazsın saçlar gitti yani ,surprise
Ben gözlerimi bir sana açmışken senin bakar gibi yapıp dünyayı seyretmene kırgınım. ,sadness
"Manyas koca çayda tarla bakıyorum... umutlu, mutlu, keyifli hissediyorum.Özgürlüğümü kimsenin eline… ",joy
Aslında tatil için güzel bir ada Man adası :) ,joy
"Erzurumlu olmayan birine sinirlenince “çor, zıkkım, davun, gatıran” diyorum bir şey anlamıyor bu çok sinir bozucu :( ",anger
